,index,Job Title,Rating,Company Name,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Salary_Min,Salary_Max,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,job_title_sim,seniority_by_title,Degree,Location_City,Location_State,Headquarters_City,Headquarters_State
274,342,Information Security Data Analyst,4.3,OceanFirst Financial,501 - 1000 ,1902,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD),-1,42,74 ,42,74,58.0,OceanFirst Financial,NJ,119,analyst,na,na,Red Bank,NJ,Toms River,NJ
275,344,Excel / VBA / SQL Data Analyst,4.1,Associated Electric Cooperative,501 - 1000 ,1961,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$1 to $2 billion (USD),-1,44,78 ,44,78,61.0,Associated Electric Cooperative,MO,60,analyst,na,M,Springfield,MO,Springfield,MO
276,346,Machine Learning Research Scientist,2.6,Software Engineering Institute,501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,81,159 ,81,159,120.0,Software Engineering Institute,PA,37,machine learning engineer,na,P,Pittsburgh,PA,Pittsburgh,PA
277,347,Data Scientist,3.6,Sotheby's,1001 - 5000 ,1744,Company - Public,Auctions & Galleries,Retail,$500 million to $1 billion (USD),-1,95,161 ,95,161,128.0,Sotheby's,NY,277,data scientist,na,na,New York,NY,New York,NY
278,348,Data Scientist,3.5,First Tech Federal Credit Union,1001 - 5000 ,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),-1,75,124 ,75,124,99.5,First Tech Federal Credit Union,OR,69,data scientist,na,na,Hillsboro,OR,San Jose,CA
279,349,Data Scientist,3.6,Amrock,1001 - 5000 ,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),-1,72,120 ,72,120,96.0,Amrock,MI,24,data scientist,na,M,Detroit,MI,Detroit,MI
280,350,Data Scientist,2.3,Vanda Pharmaceuticals,201 - 500 ,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,76,126 ,76,126,101.0,Vanda Pharmaceuticals,DC,18,data scientist,na,M,Washington,DC,Washington,DC
281,351,Senior Data Scientist,3.9,Zest AI,51 - 200 ,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),-1,114,182 ,114,182,148.0,Zest AI,CA,12,data scientist,sr,M,Burbank,CA,Burbank,CA
282,352,"Data Scientist, Senior",4.0,Novetta,501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",108,176 ,108,176,142.0,Novetta,VA,9,data scientist,sr,na,Fort Belvoir,VA,Mc Lean,VA
283,353,Senior Data Scientist,4.1,CK-12 Foundation,Jan-50,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,-1,130,208 ,130,208,169.0,CK-12 Foundation,CA,14,data scientist,sr,M,Palo Alto,CA,Palo Alto,CA
284,354,"VP, Data Science",3.2,PennyMac,1001 - 5000 ,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",83,166 ,83,166,124.5,PennyMac,AZ,13,data scientist,na,na,Phoenix,AZ,Westlake Village,CA
285,355,Radar Data Analyst,4.7,DECISIVE ANALYTICS Corporation,51 - 200 ,1996,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),"Torch Technologies, American Systems",42,76 ,42,76,59.0,DECISIVE ANALYTICS Corporation,AL,25,analyst,na,na,Huntsville,AL,Arlington,VA
286,356,CONSULTANT– DATA ANALYTICS GROUP,4.2,Opinion Dynamics,51 - 200 ,1987,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,37,68 ,37,68,52.5,Opinion Dynamics,CA,34,data analitics,na,na,San Diego,CA,Waltham,MA
287,357,Data Engineer,4.6,Applied Information Sciences,501 - 1000 ,1982,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,52,99 ,52,99,75.5,Applied Information Sciences,TX,39,data engineer,na,na,Houston,TX,Reston,VA
288,358,Senior Data Scientist,3.7,Swiss Re,10000+ ,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),"Munich Re, Hannover RE, SCOR",105,173 ,105,173,139.0,Swiss Re,NY,158,data scientist,sr,M,Armonk,NY,Zurich,Switzerland
289,362,"Data Engineer, Data Engineering and Artifical Intelligence",3.7,Takeda Pharmaceuticals,10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",71,134 ,71,134,102.5,Takeda Pharmaceuticals,MA,240,data engineer,na,na,Cambridge,MA,OSAKA,Japan
290,364,Staff Scientist,4.4,WK Dickson,201 - 500 ,1929,Company - Private,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),"McKim and Creed, CDM Smith, Kimley-Horn",39,82 ,39,82,60.5,WK Dickson,SC,92,other scientist,na,na,Columbia,SC,Charlotte,NC
291,366,PL Actuarial-Lead Data Scientist,3.7,The Hanover Insurance Group,5001 - 10000 ,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,114,179 ,114,179,146.5,The Hanover Insurance Group,MA,169,data scientist,sr,M,Worcester,MA,Worcester,MA
292,367,"Associate Scientist/Scientist, Process Analytical Technology - Small Molecule Analytical Chemistry",3.9,Genentech,10000+ ,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,88,162 ,88,162,125.0,Genentech,CA,45,other scientist,na,P,South San Francisco,CA,South San Francisco,CA
293,368,Sr. Data Analyst,3.6,MassMutual,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,60,102 ,60,102,81.0,MassMutual,MA,170,analyst,sr,na,Springfield,MA,Springfield,MA
294,369,Senior Data & Machine Learning Scientist,3.0,Tempus Labs,501 - 1000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,100,166 ,100,166,133.0,Tempus Labs,IL,6,machine learning engineer,sr,P,Chicago,IL,Chicago,IL
295,370,Program/Data Analyst,3.4,General Dynamics Information Technology,10000+ ,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",55,99 ,55,99,77.0,General Dynamics Information Technology,DC,25,analyst,na,M,Washington,DC,Fairfax,VA
296,371,Data Engineer,4.1,ManTech,5001 - 10000 ,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),-1,67,117 ,67,117,92.0,ManTech,VA,53,data engineer,na,na,Herndon,VA,Herndon,VA
297,372,Senior Data Scientist: Causal & Predictive analytics AI Innovation Lab,3.8,Novartis,10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,92,150 ,92,150,121.0,Novartis,MA,25,data scientist,sr,na,Cambridge,MA,Basel,Switzerland
298,375,"Principal Data Engineer, Data Platform & Insights",4.0,Autodesk,5001 - 10000 ,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,116,209 ,116,209,162.5,Autodesk,CA,39,data engineer,sr,na,San Francisco,CA,San Rafael,CA
299,376,RESEARCH SCIENTIST - BIOLOGICAL SAFETY,3.9,Southwest Research Institute,1001 - 5000 ,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",38,82 ,38,82,60.0,Southwest Research Institute,TX,74,other scientist,na,na,San Antonio,TX,San Antonio,TX
300,377,Data Operations Lead,-1.0,Muso,201 - 500 ,-1,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,-1,Employer Provided Salary:85,90,85,90,87.5,Mus,CA,-1,na,sr,M,San Francisco,CA,San Francisco,CA
301,379,Big Data Engineer,4.4,SpringML,Jan-50,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,62,119 ,62,119,90.5,SpringML,IN,6,data engineer,na,na,Indianapolis,IN,Pleasanton,CA
302,380,Data Scientist / Machine Learning Expert,3.8,Novartis,10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,86,143 ,86,143,114.5,Novartis,MA,25,data scientist,na,na,Cambridge,MA,Basel,Switzerland
303,381,Data Scientist,3.8,Juniper Networks,5001 - 10000 ,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),-1,93,149 ,93,149,121.0,Juniper Networks,CA,25,data scientist,na,M,Sunnyvale,CA,Sunnyvale,CA
304,382,Senior Data Scientist,2.2,The Integer Group,501 - 1000 ,1993,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$50 to $100 million (USD),"Geometry Global, TracyLocke, Saatchi & Saatchi X",84,136 ,84,136,110.0,The Integer Group,TX,28,data scientist,sr,M,Dallas,TX,Denver,CO
305,383,PV Scientist,2.9,Karyopharm Therapeutics Inc.,201 - 500 ,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,60,123 ,60,123,91.5,Karyopharm Therapeutics Inc.,MA,-1,other scientist,na,P,Newton,MA,Newton,MA
306,384,Clinical Data Analyst,4.1,ManTech,5001 - 10000 ,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),-1,52,89 ,52,89,70.5,ManTech,VA,53,analyst,na,na,Portsmouth,VA,Herndon,VA
307,386,Data Engineer,3.7,P2 Energy Solutions,501 - 1000 ,-1,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,48,93 ,48,93,70.5,P2 Energy Solutions,LA,-1,data engineer,na,na,Lafayette,LA,Denver,CO
308,387,Computational Chemist/Data Scientist,3.8,PNNL,1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",56,97 ,56,97,76.5,PNNL,WA,56,data scientist,na,P,Richland,WA,Richland,WA
309,388,Data Engineer,3.6,MassMutual,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,65,119 ,65,119,92.0,MassMutual,MA,170,data engineer,na,na,Springfield,MA,Springfield,MA
310,390,Principal Data Scientist (Computational Chemistry),4.7,Recursion Pharmaceuticals,51 - 200 ,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),-1,108,173 ,108,173,140.5,Recursion Pharmaceuticals,UT,8,data scientist,sr,na,Salt Lake City,UT,Salt Lake City,UT
311,391,Product Engineer – Data Science,3.5,Esri,1001 - 5000 ,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,63,101 ,63,101,82.0,Esri,VA,52,data scientist,na,M,Arlington,VA,Redlands,CA
312,392,"Principal Scientist, Chemistry & Immunology",3.3,Rochester Regional Health,10000+ ,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,54,115 ,54,115,84.5,Rochester Regional Health,NY,7,other scientist,sr,P,Rochester,NY,Rochester,NY
313,394,"Scientist/Senior Scientist, Autoimmune",4.4,Rubius Therapeutics,201 - 500 ,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,90,179 ,90,179,134.5,Rubius Therapeutics,MA,8,other scientist,sr,P,Cambridge,MA,Cambridge,MA
314,396,Data Scientist,3.3,Samba TV,201 - 500 ,2008,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,127,202 ,127,202,164.5,Samba TV,CA,13,data scientist,na,na,San Francisco,CA,San Francisco,CA
315,397,Market Data Analyst,3.4,SV Microwave,201 - 500 ,1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),-1,31,57 ,31,57,44.0,SV Microwave,FL,30,analyst,na,M,West Palm Beach,FL,West Palm Beach,FL
316,398,Software Engineer - Data Visualization,4.0,ClearEdge,51 - 200 ,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),-1,60,127 ,60,127,93.5,ClearEdge,MD,19,na,na,M,Annapolis Junction,MD,Annapolis Junction,MD
317,399,Data Engineer,4.4,SpringML,Jan-50,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,75,143 ,75,143,109.0,SpringML,VA,6,data engineer,na,na,Herndon,VA,Pleasanton,CA
318,400,Staff Data Engineer,3.8,Sumo Logic,501 - 1000 ,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Splunk, Datadog, Elastic",105,194 ,105,194,149.5,Sumo Logic,TX,11,data engineer,na,M,Austin,TX,Redwood City,CA
319,401,Associate Data Engineer,3.5,EAB,1001 - 5000 ,2007,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,-1,45,86 ,45,86,65.5,EAB,DC,14,data engineer,na,M,Washington,DC,Washington,DC
320,403,Senior Data Scientist,3.5,Brighthouse Financial,1001 - 5000 ,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,95,154 ,95,154,124.5,Brighthouse Financial,NC,4,data scientist,sr,M,Charlotte,NC,Charlotte,NC
321,406,Staff BI and Data Engineer,2.9,Affinity Solutions,51 - 200 ,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",80,148 ,80,148,114.0,Affinity Solutions,CA,23,data engineer,na,M,San Jose,CA,New York,NY
322,407,Marketing Data Analyst,3.9,Citadel Federal Credit Union,501 - 1000 ,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",36,62 ,36,62,49.0,Citadel Federal Credit Union,PA,84,analyst,na,na,Exton,PA,Exton,PA
323,409,"Principal Scientist, Hematology",3.3,Rochester Regional Health,10000+ ,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,54,115 ,54,115,84.5,Rochester Regional Health,NY,7,other scientist,sr,P,Rochester,NY,Rochester,NY
324,410,Data Analyst,3.7,CALIBRE Systems,501 - 1000 ,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",50,92 ,50,92,71.0,CALIBRE Systems,VA,32,analyst,na,na,Alexandria,VA,Alexandria,VA
325,411,"Director - Data, Privacy and AI Governance",3.6,MassMutual,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,67,135 ,67,135,101.0,MassMutual,MA,170,director,na,na,Boston,MA,Springfield,MA
326,412,Data Scientist,3.5,Esri,1001 - 5000 ,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,82,132 ,82,132,107.0,Esri,CA,52,data scientist,na,M,Redlands,CA,Redlands,CA
327,413,Data Scientist,4.7,New England Biolabs,201 - 500 ,1974,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Thermo Fisher Scientific, Enzymatics, Illumina",85,140 ,85,140,112.5,New England Biolabs,MA,47,data scientist,na,na,Ipswich,MA,Ipswich,MA
328,414,Staff Machine Learning Engineer,3.9,Tapjoy,201 - 500 ,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",138,224 ,138,224,181.0,Tapjoy,CA,14,machine learning engineer,na,na,San Francisco,CA,San Francisco,CA
329,415,Information Security Data Analyst,3.7,Motorola Solutions,10000+ ,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",42,80 ,42,80,61.0,Motorola Solutions,IL,93,analyst,na,M,Chicago,IL,Chicago,IL
330,416,Lead Data Engineer,4.1,Credit Sesame,51 - 200 ,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",190,220(Employer est.),190,220,205.0,Credit Sesame,CA,11,data engineer,sr,na,Mountain View,CA,Mountain View,CA
331,417,Scientist Manufacturing - Kentucky BioProcessing,3.1,Reynolds American,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,68,139 ,68,139,103.5,Reynolds American,KY,146,other scientist,na,na,Owensboro,KY,Winston-Salem,NC
332,419,Data Analytics Project Manager,3.6,MassMutual,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,34,92 ,34,92,63.0,MassMutual,MA,170,Data scientist project manager,na,M,Springfield,MA,Springfield,MA
333,420,Consultant - Analytics Consulting,3.0,Infosys,10000+ ,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",54,71 ,54,71,62.5,Infosys,CT,40,data analitics,na,na,Hartford,CT,Bengaluru,India
334,421,Data Engineer,3.5,Alignment Healthcare,501 - 1000 ,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,65,124 ,65,124,94.5,Alignment Healthcare,CA,8,data engineer,na,M,Orange,CA,Orange,CA
335,425,Marketing Data Analyst,3.6,San Manuel Casino,1001 - 5000 ,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,35,62 ,35,62,48.5,San Manuel Casino,CA,35,analyst,na,M,Highland,CA,Highland,CA
336,426,Senior Scientist (Neuroscience),3.5,Sunovion,1001 - 5000 ,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",109,200 ,109,200,154.5,Sunovion,MA,11,other scientist,sr,P,Marlborough,MA,Marlborough,MA
337,427,Medical Laboratory Scientist,4.0,Texas Health Huguley Hospital,1001 - 5000 ,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,18,25 Per Hour,37,52,44.5,Texas Health Huguley Hospital,TX,44,other scientist,na,na,Burleson,TX,Arlington,TX
338,428,Machine Learning Engineer - Regulatory,3.7,Cboe Global Markets,501 - 1000 ,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,61,113 ,61,113,87.0,Cboe Global Markets,KS,48,machine learning engineer,na,na,Lenexa,KS,Chicago,IL
339,429,R&D Specialist/ Food Scientist,2.4,Teasdale Latin Foods,501 - 1000 ,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,39,66 ,39,66,52.5,Teasdale Latin Foods,IL,-1,other scientist,na,na,Hoopeston,IL,Flower Mound,TX
340,430,Data Engineer,3.2,Guidepoint,501 - 1000 ,2003,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,"Coleman Research, AlphaSights, Third Bridge",43,86 ,43,86,64.5,Guidepoint,NY,18,data engineer,na,na,New York,NY,New York,NY
341,431,"Scientist, Bacteriology",2.1,Cerus Corporation,201 - 500 ,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,74,149 ,74,149,111.5,Cerus Corporation,CA,-1,other scientist,na,P,Concord,CA,Concord,CA
342,433,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,Takeda Pharmaceuticals,10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",113,196 ,113,196,154.5,Takeda Pharmaceuticals,MA,240,data engineer,na,M,Cambridge,MA,OSAKA,Japan
343,434,Senior Research Scientist-Machine Learning,2.6,Software Engineering Institute,501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,81,167 ,81,167,124.0,Software Engineering Institute,PA,37,machine learning engineer,sr,P,Pittsburgh,PA,Pittsburgh,PA
344,435,Senior Data Scientist,4.4,Maven Wave Partners,201 - 500 ,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,97,160 ,97,160,128.5,Maven Wave Partners,IL,13,data scientist,sr,na,Chicago,IL,Chicago,IL
345,437,Clinical Laboratory Scientist,3.7,Vail Health,501 - 1000 ,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,24,39 Per Hour,49,81,65.0,Vail Health,CO,55,other scientist,na,na,Vail,CO,Vail,CO
346,442,Analytics Manager - Data Mart,3.5,Central California Alliance for Health,501 - 1000 ,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,42,86 ,42,86,64.0,Central California Alliance for Health,CA,25,Data scientist project manager,na,na,Scotts Valley,CA,Scotts Valley,CA
